ABDCQF01,ABDCQF02,ABDCQF03,ABDCQF04,BS,CALI,DRHO,DT,GR,NPHI,PEF,RACEHM,RACELM,RD,RHOB,RM,ROP,RPCEHM,RPCELM,RT,BVW,COAL_FLAG,KLOGH,PHIF,SAND_FLAG,SW,VCARB,VSH
2.6054,2.5904,2.5825,2.5952,8.5,8.625,0.0693,73.8467,77.7287,0.1323,6.1998,1.7658,1.5556,1.8609,2.592,1.9821,14.3259,1.9821,1.8609,1.9821,0.0331,0.0,0.0014,0.0331,0.0,1.0,0.0223,0.5227
2.6076,2.5901,2.5831,2.5992,8.5,8.625,0.0724,73.3155,81.3479,0.1471,6.1819,1.7416,1.5902,1.79,2.5931,1.7638,14.3266,1.7638,1.79,1.7638,0.0325,0.0,0.0011,0.0325,0.0,1.0,0.0034,0.5529
2.5997,2.583,2.5795,2.5943,8.5,8.625,0.0728,72.9008,82.926,0.1592,6.1569,1.7244,1.5933,1.7237,2.5874,1.6147,14.3273,1.6147,1.7237,1.6147,0.0358,0.0,0.0012,0.0358,0.0,1.0,0.0,0.5661
2.5857,2.5718,2.5748,2.5823,8.5,8.625,0.0712,72.6407,77.5077,0.1637,6.1455,1.7135,1.5872,1.7354,2.5775,1.6378,14.3279,1.6378,1.7354,1.6378,0.0414,0.0,0.002,0.0414,0.0,1.0,0.0049,0.521
2.5711,2.5588,2.5697,2.5695,8.5,8.625,0.0689,72.6529,68.4395,0.1593,6.1361,1.7017,1.5698,1.7727,2.5671,1.7577,14.3294,1.7577,1.7727,1.7577,0.0474,0.0,0.0043,0.0474,0.0,1.0,0.0482,0.4454
2.561,2.5493,2.5634,2.5617,8.5,8.6484,0.0662,72.783,61.0466,0.1462,6.1089,1.7119,1.5431,1.838,2.5589,1.9465,14.3308,1.9465,1.838,1.9465,0.0521,0.0,0.008,0.0521,0.0,1.0,0.0925,0.3838
2.5563,2.5474,2.5554,2.5612,8.5,8.625,0.0636,73.0253,54.2406,0.1381,6.0609,1.7293,1.5009,1.8763,2.5543,2.0739,14.3322,2.0739,1.8763,2.0739,0.0547,0.0,0.0132,0.0547,0.0,1.0,0.1459,0.3271
2.5555,2.5525,2.5485,2.5636,8.5,8.625,0.0616,73.3013,50.481,0.1294,6.0031,1.7209,1.4525,1.8543,2.553,2.0835,14.3337,2.0835,1.8543,2.0835,0.0554,0.0,0.0169,0.0554,0.0,1.0,0.1813,0.2957
2.5549,2.5588,2.5459,2.5646,8.5,8.6719,0.0609,73.5574,49.9025,0.1217,5.9453,1.6682,1.3906,1.7821,2.5531,2.0298,14.3351,2.0298,1.7821,2.0298,0.0554,0.0,0.0174,0.0554,0.0,1.0,0.1876,0.2908
2.5545,2.5609,2.5477,2.5618,8.5,8.6719,0.061,73.6796,50.6233,0.1216,5.8985,1.5475,1.319,1.7012,2.5529,1.9826,14.3365,1.9826,1.7012,1.9826,0.0555,0.0,0.0168,0.0555,0.0,1.0,0.1796,0.2969
2.557,2.5587,2.5507,2.5575,8.5,8.6484,0.0617,73.843,50.0398,0.1291,5.8968,1.411,1.2471,1.5916,2.5524,1.8713,14.338,1.8713,1.5915,1.8713,0.0558,0.0,0.0176,0.0558,0.0,1.0,0.1847,0.292
2.5611,2.5572,2.5518,2.5557,8.5,8.625,0.0634,73.9885,49.9169,0.1374,5.9686,1.2819,1.1864,1.4518,2.5526,1.6431,14.3395,1.6431,1.4518,1.6431,0.0557,0.0,0.0176,0.0557,0.0,1.0,0.1865,0.2909
2.5631,2.5596,2.5529,2.5549,8.5,8.625,0.0667,73.9207,55.7196,0.1465,6.0647,1.1323,1.1172,1.2369,2.5537,1.2605,14.341,1.2605,1.2369,1.2605,0.055,0.0,0.0123,0.055,0.0,1.0,0.1308,0.3393
2.5579,2.5617,2.5538,2.5498,8.5,8.6484,0.0716,73.8965,59.4626,0.1527,6.0885,1.0672,1.0733,1.058,2.5521,0.9825,14.3417,0.9824,1.058,0.9824,0.0559,0.0,0.0103,0.0559,0.0,1.0,0.0942,0.3707
2.5444,2.5559,2.5489,2.5357,8.5,8.6719,0.075,73.9015,50.0326,0.1534,5.9797,1.006,1.0176,0.9723,2.542,0.843,14.3423,0.843,0.9723,0.843,0.0617,0.0,0.0223,0.0617,0.0,1.0,0.1637,0.2921
2.5245,2.5386,2.5313,2.5138,8.5,8.6484,0.0735,73.9342,40.3522,0.1458,5.7858,0.9468,0.9573,0.9917,2.5218,0.9653,14.3431,0.9653,0.9917,0.9653,0.0733,0.0,0.0618,0.0733,0.0,1.0,0.2266,0.2113
2.5033,2.514,2.5026,2.4907,8.5,8.5781,0.0667,74.0621,36.1889,0.1452,5.6058,0.9363,0.9053,1.0109,2.4966,1.139,14.4089,1.139,1.0109,1.139,0.0877,0.0,0.1398,0.0877,0.0,1.0,0.2184,0.1766
2.4872,2.4936,2.4755,2.4743,8.5,8.5781,0.0583,74.2579,34.8562,0.1397,5.5106,0.9101,0.8598,0.9856,2.4761,1.1318,14.4747,1.1318,0.9856,1.1318,0.0994,0.0,0.2413,0.0994,0.0,1.0,0.1874,0.1655
2.4791,2.4848,2.4618,2.4672,8.5,8.5781,0.0538,74.4215,33.4024,0.1379,5.5018,0.8546,0.8214,0.9167,2.4669,1.0228,14.5406,1.0228,0.9167,1.0228,0.1046,0.0,0.3239,0.1046,1.0,1.0,0.1831,0.1534
2.4755,2.4852,2.4603,2.4653,8.5,8.5781,0.0555,74.6742,33.2252,0.1415,5.5306,0.7785,0.7897,0.8198,2.466,0.8535,14.6557,0.8535,0.8198,0.8535,0.1051,0.0,0.3342,0.1051,1.0,1.0,0.1832,0.1518
2.4718,2.4843,2.4596,2.4627,8.5,8.5781,0.0615,75.0042,35.8588,0.1523,5.5571,0.732,0.7725,0.7514,2.4646,0.7255,14.7708,0.7255,0.7514,0.7255,0.1059,0.0,0.2966,0.1059,1.0,1.0,0.151,0.1738
2.463,2.4727,2.4491,2.4554,8.5,8.5781,0.0674,75.6197,40.1629,0.1697,5.5561,0.7034,0.7565,0.6913,2.4552,0.6035,14.8857,0.6035,0.6913,0.6035,0.1113,0.0,0.2871,0.1113,1.0,1.0,0.0876,0.2096
2.4463,2.4488,2.4273,2.441,8.5,8.5781,0.069,76.4484,44.5713,0.1885,5.5217,0.7001,0.7317,0.6697,2.4357,0.5903,14.9139,0.5903,0.6697,0.5903,0.1225,0.0,0.348,0.1225,1.0,1.0,0.0114,0.2464
2.4211,2.4188,2.4021,2.4211,8.5,8.5781,0.0643,77.5101,47.3549,0.2029,5.477,0.6863,0.6984,0.7113,2.4109,0.7355,14.942,0.7355,0.7113,0.7355,0.1366,0.0,0.5231,0.1366,1.0,1.0,0.0,0.2696
2.3954,2.3927,2.3846,2.4025,8.5,8.5781,0.0556,78.7449,49.3954,0.2104,5.4631,0.6745,0.6717,0.7357,2.39,0.8428,14.97,0.8428,0.7357,0.8428,0.1389,0.0,0.7503,0.1486,1.0,0.9351,0.0,0.2866
2.3808,2.3784,2.3805,2.3935,8.5,8.625,0.0504,80.0361,49.2533,0.2112,5.4977,0.6665,0.6528,0.7036,2.3813,0.7854,14.9921,0.7854,0.7035,0.7854,0.1437,0.0,0.923,0.1535,1.0,0.9361,0.0,0.2855
2.3811,2.3767,2.3866,2.3953,8.5,8.625,0.0528,81.3905,47.0367,0.2153,5.5359,0.6278,0.642,0.6215,2.3835,0.625,15.0141,0.625,0.6215,0.625,0.1523,0.0,0.9972,0.1523,1.0,1.0,0.0,0.267
2.3858,2.3793,2.3916,2.3994,8.5,8.625,0.0599,82.6021,45.8255,0.2204,5.5193,0.5858,0.6307,0.5623,2.3863,0.5127,15.0361,0.5127,0.5623,0.5127,0.1507,0.0,1.003,0.1507,1.0,1.0,0.0,0.2569
2.3795,2.3736,2.3835,2.3918,8.5,8.6016,0.0638,83.6837,45.8134,0.2263,5.4312,0.5433,0.6119,0.5415,2.3778,0.4992,15.0426,0.4992,0.5415,0.4992,0.1555,0.0,1.2193,0.1555,1.0,1.0,0.0,0.2568
2.3605,2.356,2.3626,2.3692,8.5,8.5781,0.0601,84.581,45.9806,0.2255,5.3173,0.5299,0.6041,0.5451,2.3571,0.524,15.0491,0.524,0.5451,0.524,0.1674,0.0,1.9398,0.1674,1.0,1.0,0.0,0.2582
2.3406,2.3354,2.3407,2.3424,8.5,8.5781,0.053,85.0821,46.1342,0.2221,5.244,0.5295,0.6007,0.547,2.3353,0.5315,15.0555,0.5315,0.547,0.5315,0.1727,0.0,3.1668,0.1798,1.0,0.9606,0.0,0.2595
2.3284,2.3229,2.3276,2.3238,8.5,8.5781,0.0486,85.4024,45.1389,0.2191,5.2339,0.5483,0.6005,0.5484,2.3226,0.5256,15.0473,0.5256,0.5484,0.5256,0.1746,0.0,4.4859,0.1871,1.0,0.9332,0.0,0.2511
2.3235,2.3223,2.3249,2.3187,8.5,8.5781,0.0488,85.493,45.8768,0.2188,5.2678,0.5629,0.6072,0.5542,2.3206,0.518,15.0391,0.518,0.5542,0.518,0.1759,0.0,4.5018,0.1882,1.0,0.9345,0.0,0.2573
2.3199,2.3279,2.3255,2.3239,8.5,8.5781,0.0505,85.3054,48.6908,0.2211,5.3089,0.5778,0.6162,0.5752,2.323,0.5392,15.0309,0.5392,0.5752,0.5392,0.1731,0.0,3.6246,0.1869,1.0,0.9265,0.0,0.2807
2.316,2.3322,2.3243,2.3325,8.5,8.6016,0.0489,84.9866,53.3088,0.2207,5.335,0.623,0.6353,0.6201,2.3248,0.5765,15.0362,0.5765,0.6201,0.5765,0.1688,0.0,2.6674,0.1858,1.0,0.9084,0.0,0.3191
2.3191,2.3378,2.3258,2.3429,8.5,8.5781,0.044,84.5022,61.7411,0.2238,5.3694,0.6635,0.6503,0.6933,2.3301,0.7204,15.0416,0.7204,0.6933,0.7204,0.1545,0.0,1.4534,0.1828,1.0,0.8452,0.0,0.3894
2.3364,2.351,2.3405,2.3599,8.5,8.5781,0.0413,83.9194,66.0101,0.2179,5.4333,0.6908,0.6569,0.7549,2.3463,0.8843,15.0469,0.8843,0.7549,0.8843,0.1412,0.0,0.7841,0.1735,1.0,0.8139,0.0,0.4251
2.3656,2.372,2.3693,2.3831,8.5,8.625,0.0454,83.3439,65.0961,0.2147,5.5181,0.7014,0.6779,0.7431,2.3722,0.7953,15.0401,0.7953,0.7431,0.7953,0.1453,0.0,0.4566,0.1587,1.0,0.9155,0.0,0.4175
2.3928,2.3911,2.3992,2.4022,8.5,8.6016,0.0541,82.8854,61.8642,0.2133,5.5812,0.6946,0.6965,0.7111,2.3952,0.6968,15.0334,0.6968,0.7111,0.6968,0.1456,0.0,0.3248,0.1456,1.0,1.0,0.0,0.3906
2.4015,2.3964,2.4128,2.4046,8.5,8.625,0.0603,82.3478,58.0934,0.2134,5.587,0.6809,0.7163,0.7025,2.4021,0.6739,15.0266,0.6739,0.7025,0.6739,0.1417,0.0,0.3447,0.1417,1.0,1.0,0.0,0.3591
2.389,2.3886,2.4073,2.392,8.5,8.6016,0.0593,81.7749,56.7022,0.2131,5.5454,0.678,0.7303,0.7121,2.3925,0.6965,15.0025,0.6965,0.7121,0.6965,0.1471,0.0,0.4654,0.1471,1.0,1.0,0.0,0.3475
2.3664,2.3778,2.394,2.3788,8.5,8.5781,0.054,81.1849,58.0878,0.2112,5.5007,0.6881,0.7519,0.7196,2.3791,0.693,14.9784,0.693,0.7196,0.693,0.1524,0.0,0.5838,0.1548,1.0,0.9844,0.0,0.3591
2.35,2.3722,2.3852,2.3747,8.5,8.625,0.0496,80.7472,56.9743,0.2073,5.4873,0.7353,0.7852,0.7275,2.3726,0.6599,14.9543,0.6599,0.7275,0.6599,0.156,0.0,0.722,0.1585,1.0,0.9839,0.0,0.3499
2.3481,2.3727,2.3843,2.3789,8.5,8.5781,0.0474,80.359,51.6934,0.2028,5.506,0.8027,0.8285,0.772,2.3739,0.6954,14.9693,0.6954,0.772,0.6954,0.152,0.0,0.9499,0.1578,1.0,0.9635,0.0,0.3059
2.358,2.3755,2.3899,2.3842,8.5,8.5781,0.0449,79.8224,46.8407,0.1903,5.5437,0.8598,0.8629,0.8614,2.3794,0.8485,14.9844,0.8486,0.8614,0.8486,0.1392,0.0,1.1075,0.1546,1.0,0.9005,0.0,0.2654
2.3726,2.382,2.4018,2.3893,8.5,8.5781,0.0401,79.1128,43.4019,0.1738,5.5836,0.9408,0.9017,1.0098,2.3887,1.1001,14.9994,1.1001,1.0098,1.1001,0.1242,0.0,1.0913,0.1493,1.0,0.8318,0.0,0.2367
2.3891,2.397,2.4219,2.4017,8.5,8.5781,0.0353,78.2915,41.3133,0.1584,5.6158,1.0168,0.9471,1.1459,2.4054,1.3234,15.0088,1.3234,1.1459,1.3234,0.1137,0.0,0.84,0.1398,1.0,0.8137,0.0,0.2192
2.4103,2.4233,2.4482,2.4252,8.5,8.5781,0.0346,77.4081,43.2755,0.1511,5.6618,1.1113,0.9981,1.2324,2.4309,1.429,15.0183,1.429,1.2324,1.429,0.1084,0.0,0.4199,0.1253,1.0,0.8651,0.0131,0.2354
2.4372,2.4566,2.4747,2.4559,8.5,8.5781,0.0396,76.598,55.2417,0.155,5.7462,1.189,1.043,1.2595,2.4605,1.3943,15.0277,1.3943,1.2595,1.3943,0.1079,0.0,0.1068,0.1083,1.0,0.9963,0.0,0.3352
2.4647,2.4886,2.4958,2.4866,8.5,8.5781,0.0481,75.8557,67.2707,0.1646,5.8497,1.2277,1.072,1.2827,2.4873,1.3853,15.0237,1.3853,1.2827,1.3853,0.093,0.0,0.0289,0.093,0.0,1.0,0.0,0.4356
2.4858,2.5096,2.5088,2.5085,8.5,8.625,0.0561,75.3618,66.6001,0.1684,5.9288,1.2495,1.1005,1.3069,2.5049,1.3944,15.0197,1.3944,1.3069,1.3944,0.0829,0.0,0.0201,0.0829,0.0,1.0,0.0,0.4301
2.4974,2.515,2.5146,2.517,8.5,8.6719,0.0601,74.9154,60.7186,0.1643,5.9451,1.2646,1.134,1.3418,2.5108,1.4423,15.0157,1.4423,1.3418,1.4423,0.0795,0.0,0.0246,0.0795,0.0,1.0,0.0166,0.381
2.5019,2.5095,2.5165,2.5132,8.5,8.6719,0.0611,74.5126,57.1381,0.1607,5.9274,1.2622,1.1575,1.379,2.5092,1.5161,15.0251,1.5161,1.379,1.5161,0.0805,0.0,0.0314,0.0805,0.0,1.0,0.0404,0.3511
2.5007,2.5015,2.5169,2.5042,8.5,8.625,0.0625,74.316,60.5532,0.1565,5.9499,1.2962,1.1936,1.3781,2.5057,1.4806,15.0345,1.4806,1.3781,1.4806,0.0825,0.0,0.0279,0.0825,0.0,1.0,0.0099,0.3795
2.4964,2.4958,2.5164,2.4973,8.5,8.625,0.0659,74.1335,68.666,0.1598,6.0531,1.331,1.2264,1.3589,2.5029,1.3846,15.044,1.3846,1.3589,1.3846,0.0841,0.0,0.0187,0.0841,0.0,1.0,0.0,0.4472
2.4916,2.4932,2.5142,2.494,8.5,8.625,0.0704,73.9663,71.9166,0.168,6.2126,1.3281,1.2474,1.3566,2.5004,1.3662,15.0399,1.3662,1.3566,1.3662,0.0855,0.0,0.0164,0.0855,0.0,1.0,0.0,0.4743
2.4891,2.4922,2.5087,2.4914,8.5,8.6484,0.0738,74.1534,73.3348,0.1731,6.3502,1.3017,1.269,1.3655,2.4968,1.3699,15.0358,1.3699,1.3655,1.3699,0.0875,0.0,0.0164,0.0875,0.0,1.0,0.0,0.4862
2.4875,2.4921,2.5004,2.4869,8.5,8.6719,0.0753,74.3337,71.4473,0.1781,6.3734,1.2898,1.296,1.3472,2.4919,1.3024,15.0318,1.3024,1.3472,1.3024,0.0903,0.0,0.0204,0.0903,0.0,1.0,0.0,0.4705
2.4814,2.4898,2.4903,2.4807,8.5,8.6719,0.0755,74.4821,67.4346,0.1789,6.2719,1.2888,1.3107,1.3255,2.4852,1.2583,15.0133,1.2583,1.3255,1.2583,0.0942,0.0,0.03,0.0942,0.0,1.0,0.0,0.437
2.4667,2.4815,2.4789,2.472,8.5,8.6719,0.0737,74.4316,61.3867,0.1746,6.0987,1.3217,1.3444,1.2934,2.4749,1.1385,14.9948,1.1385,1.2934,1.1385,0.1001,0.0,0.0538,0.1001,1.0,1.0,0.0,0.3866
2.4477,2.4671,2.4664,2.46,8.5,8.625,0.0679,74.3615,56.5576,0.1673,5.9464,1.3984,1.3665,1.3558,2.4611,1.1708,14.9763,1.1709,1.3559,1.1709,0.1079,0.0,0.0975,0.1079,1.0,1.0,0.0,0.3464
2.4384,2.4556,2.4557,2.4489,8.5,8.625,0.0582,74.2932,52.9745,0.1541,5.8994,1.4772,1.3629,1.5496,2.4504,1.6491,15.0002,1.6491,1.5496,1.6491,0.1014,0.0,0.1532,0.1141,1.0,0.8892,0.0,0.3165
2.4502,2.4608,2.4523,2.4482,8.5,8.625,0.0476,74.2406,51.9902,0.1452,5.9779,1.5424,1.3589,1.7225,2.4524,2.0916,15.0241,2.0916,1.7225,2.0916,0.0918,0.0,0.155,0.1129,1.0,0.813,0.0,0.3081
2.4809,2.4874,2.4623,2.4647,8.5,8.625,0.0409,74.1904,62.7811,0.1475,6.135,1.5889,1.3599,1.7354,2.4723,2.048,15.0481,2.048,1.7354,2.048,0.0918,0.0,0.053,0.1016,1.0,0.9039,0.0,0.3979
2.5191,2.5256,2.4871,2.4947,8.5,8.625,0.0403,74.1402,80.7655,0.1632,6.2993,1.6229,1.3552,1.6762,2.5037,1.8574,15.044,1.8574,1.6762,1.8574,0.0837,0.0,0.0092,0.0837,0.0,1.0,0.0,0.5478
2.5512,2.56,2.5212,2.5284,8.5,8.625,0.045,74.1754,96.9241,0.184,6.4131,1.5967,1.3372,1.6408,2.537,1.7899,15.0399,1.7899,1.6408,1.7899,0.0646,0.0,0.0017,0.0646,0.0,1.0,0.0,0.6826
2.5708,2.5782,2.5542,2.5564,8.5,8.625,0.0515,74.2634,100.9468,0.1966,6.4448,1.5232,1.3018,1.6086,2.5627,1.801,15.0359,1.801,1.6085,1.801,0.0499,0.0,0.001,0.0499,0.0,1.0,0.0,0.7164
2.5797,2.5814,2.5758,2.5751,8.5,8.625,0.0572,74.4331,91.6751,0.194,6.3957,1.4501,1.2679,1.5809,2.5768,1.8319,15.1119,1.8319,1.5809,1.8319,0.0418,0.0,0.001,0.0418,0.0,1.0,0.0,0.6391
2.5823,2.58,2.585,2.5865,8.5,8.625,0.0614,74.714,81.2686,0.1804,6.3018,1.3691,1.2273,1.5144,2.5823,1.781,15.1879,1.781,1.5144,1.781,0.0387,0.0,0.0015,0.0387,0.0,1.0,0.0,0.5524
2.5814,2.581,2.5868,2.5936,8.5,8.625,0.0654,75.0088,72.5832,0.1666,6.2203,1.2902,1.1842,1.3798,2.5837,1.5985,15.2643,1.5985,1.3798,1.5985,0.0379,0.0,0.0023,0.0379,0.0,1.0,0.0437,0.4799
2.576,2.5811,2.5868,2.596,8.5,8.625,0.0702,75.2378,70.2433,0.1599,6.1692,1.1923,1.1453,1.1972,2.5825,1.2515,15.5309,1.2515,1.1972,1.2515,0.0386,0.0,0.0028,0.0386,0.0,1.0,0.0584,0.4604
2.5628,2.5719,2.5861,2.5892,8.5,8.625,0.075,75.5963,68.9812,0.1594,6.1237,1.1128,1.1161,1.0687,2.5749,1.0101,15.7974,1.0101,1.0687,1.0101,0.0429,0.0,0.0035,0.0429,0.0,1.0,0.0561,0.4499
2.5382,2.5457,2.5771,2.5649,8.5,8.625,0.0773,76.0347,64.2495,0.1614,6.0315,1.0279,1.0845,1.0129,2.5548,0.9406,16.0638,0.9406,1.0129,0.9406,0.0543,0.0,0.0073,0.0543,0.0,1.0,0.0602,0.4105
2.5037,2.5066,2.5532,2.5247,8.5,8.625,0.0749,76.5922,58.1805,0.1641,5.8752,0.9749,1.0555,0.9962,2.5216,0.9605,16.3075,0.9605,0.9962,0.9605,0.0733,0.0,0.0222,0.0733,0.0,1.0,0.0531,0.3599
2.4661,2.4658,2.5155,2.4811,8.5,8.5781,0.069,76.9889,55.2929,0.1715,5.7021,0.9735,1.0415,0.9711,2.4824,0.9514,16.5513,0.9514,0.9711,0.9514,0.0957,0.0,0.0643,0.0957,0.0,1.0,0.0101,0.3358
2.4323,2.4344,2.4751,2.4463,8.5,8.625,0.063,77.2527,55.2375,0.1753,5.5703,0.9594,1.0381,0.9454,2.4482,0.9035,16.795,0.9035,0.9454,0.9035,0.1153,0.0,0.1414,0.1153,1.0,1.0,0.0,0.3353
2.4048,2.4147,2.4451,2.4236,8.5,8.6484,0.0596,77.2016,55.9343,0.1795,5.5051,0.9541,1.0455,0.9303,2.424,0.8546,17.0341,0.8546,0.9303,0.8546,0.1291,0.0,0.2364,0.1291,1.0,1.0,0.0,0.3412
2.3851,2.4028,2.4282,2.4083,8.5,8.625,0.0583,76.9356,53.0563,0.1867,5.4915,0.9728,1.0613,0.9345,2.4086,0.8364,17.2731,0.8364,0.9345,0.8364,0.1379,0.0,0.397,0.1379,1.0,1.0,0.0,0.3172
2.3736,2.3936,2.4185,2.3948,8.5,8.6016,0.056,76.5218,51.8062,0.1876,5.5028,0.9988,1.0755,0.9617,2.3981,0.8786,17.512,0.8786,0.9617,0.8786,0.1361,0.0,0.5425,0.1439,1.0,0.9454,0.0,0.3067
2.3713,2.3882,2.4104,2.3862,8.5,8.5781,0.0502,75.9624,50.3068,0.1785,5.5517,1.027,1.0917,1.04,2.3915,1.0083,17.6404,1.0083,1.04,1.0083,0.1291,0.0,0.6877,0.1477,1.0,0.8737,0.0,0.2943
2.3795,2.3934,2.4071,2.3889,8.5,8.5781,0.0434,75.369,46.5781,0.1656,5.6559,1.0706,1.1153,1.1735,2.3943,1.2413,17.7687,1.2413,1.1735,1.2413,0.118,0.0,0.7997,0.1461,1.0,0.8078,0.0,0.2632
2.3989,2.4135,2.4149,2.4042,8.5,8.5781,0.0405,74.774,45.9716,0.154,5.7939,1.1811,1.1719,1.2861,2.4098,1.3927,17.8969,1.3927,1.2861,1.3927,0.1114,0.0,0.5809,0.1373,1.0,0.8115,0.0,0.258
2.4257,2.4437,2.4352,2.4283,8.5,8.625,0.0437,74.6645,49.3732,0.1448,5.9052,1.3227,1.2287,1.3393,2.4345,1.3799,17.9051,1.3799,1.3393,1.3799,0.1101,0.0,0.2713,0.1231,1.0,0.8941,0.0,0.2864
2.451,2.4716,2.4582,2.4513,8.5,8.625,0.0504,74.6756,50.4319,0.1429,5.9367,1.3849,1.2657,1.3938,2.4584,1.4274,17.9132,1.4274,1.3938,1.4274,0.1066,0.0,0.1476,0.1095,1.0,0.9737,0.0057,0.2953
2.467,2.4864,2.4719,2.4662,8.5,8.625,0.0547,74.7977,49.479,0.1421,5.8961,1.4383,1.3117,1.4809,2.4717,1.5386,17.9213,1.5386,1.4809,1.5386,0.1019,0.0,0.115,0.1019,1.0,1.0,0.0364,0.2873
2.4744,2.4891,2.4757,2.4722,8.5,8.625,0.0543,75.3568,47.9654,0.1403,5.8359,1.4895,1.3593,1.5746,2.4753,1.6747,17.9133,1.6747,1.5746,1.6747,0.0982,0.0,0.1156,0.0998,0.0,0.9833,0.0556,0.2747
2.4793,2.4891,2.4773,2.4758,8.5,8.625,0.0518,75.9228,49.2242,0.1386,5.8033,1.5309,1.3994,1.6418,2.4776,1.7845,17.9054,1.7845,1.6418,1.7845,0.0955,0.0,0.1021,0.0985,0.0,0.9698,0.0492,0.2851
2.4859,2.4935,2.4835,2.4825,8.5,8.625,0.0505,76.4954,55.6778,0.1408,5.8186,1.581,1.451,1.6826,2.4838,1.8047,17.8974,1.8047,1.6826,1.8047,0.095,0.0,0.0611,0.095,0.0,1.0,0.0096,0.3388
2.4937,2.5017,2.4929,2.4928,8.5,8.625,0.0512,77.2578,66.3156,0.1494,5.8843,1.6284,1.4966,1.6751,2.4933,1.7105,17.9004,1.7105,1.6751,1.7105,0.0895,0.0,0.0267,0.0895,0.0,1.0,0.0,0.4274
2.5007,2.5095,2.5007,2.5042,8.5,8.625,0.0523,77.9935,79.197,0.1637,5.9849,1.6561,1.5249,1.6713,2.5021,1.6531,17.9034,1.6531,1.6713,1.6531,0.0845,0.0,0.0104,0.0845,0.0,1.0,0.0,0.5348
2.5074,2.515,2.5048,2.5134,8.5,8.625,0.0516,78.6798,89.5245,0.1812,6.0926,1.68,1.5716,1.6895,2.5083,1.6467,17.9065,1.6467,1.6896,1.6467,0.081,0.0,0.005,0.081,0.0,1.0,0.0,0.6209
2.5161,2.5204,2.5072,2.5195,8.5,8.625,0.0493,79.4003,95.8305,0.1979,6.1843,1.6946,1.6073,1.7174,2.5137,1.684,17.9087,1.684,1.7174,1.684,0.0779,0.0,0.0031,0.0779,0.0,1.0,0.0,0.6735
2.5288,2.5284,2.5123,2.5249,8.5,8.6484,0.0471,80.0853,103.1666,0.2104,6.259,1.7145,1.6355,1.7393,2.5213,1.7247,17.9109,1.7247,1.7393,1.7247,0.0735,0.0,0.0017,0.0735,0.0,1.0,0.0,0.7347
2.5451,2.541,2.5227,2.5317,8.5,8.625,0.047,80.7058,102.5052,0.2172,6.3252,1.7168,1.6518,1.7653,2.5327,1.7921,17.9132,1.7921,1.7653,1.7921,0.067,0.0,0.0013,0.067,0.0,1.0,0.0,0.7292
2.5592,2.5556,2.5369,2.5406,8.5,8.625,0.0491,81.2738,102.7929,0.2193,6.3749,1.7129,1.6615,1.7755,2.5457,1.8288,17.9052,1.8288,1.7755,1.8288,0.0596,0.0,0.001,0.0596,0.0,1.0,0.0,0.7316
2.5648,2.5665,2.5494,2.5504,8.5,8.625,0.0511,81.8138,105.4633,0.2184,6.3878,1.7169,1.6812,1.743,2.5556,1.7547,17.8972,1.7547,1.743,1.7547,0.0539,0.0,0.001,0.0539,0.0,1.0,0.0,0.7538
2.562,2.5715,2.5566,2.5596,8.5,8.625,0.0514,82.3155,106.8714,0.2166,6.3553,1.7136,1.6893,1.7215,2.5605,1.7055,17.8893,1.7055,1.7215,1.7055,0.0511,0.0,0.001,0.0511,0.0,1.0,0.0,0.7655
2.556,2.5723,2.5585,2.5663,8.5,8.625,0.0502,82.7971,110.4229,0.2159,6.3016,1.7084,1.6899,1.7137,2.5618,1.6911,17.9222,1.6911,1.7137,1.6911,0.0504,0.0,0.001,0.0504,0.0,1.0,0.0,0.7951
2.553,2.5707,2.5584,2.5703,8.5,8.625,0.0488,83.2541,114.538,0.2173,6.2654,1.6977,1.6913,1.7015,2.562,1.6739,17.955,1.6739,1.7015,1.6739,0.0503,0.0,0.001,0.0503,0.0,1.0,0.0,0.8295
2.5563,2.5688,2.5591,2.5717,8.5,8.625,0.0477,83.6609,113.9406,0.2214,6.2756,1.6767,1.6935,1.6917,2.5631,1.6732,17.988,1.6732,1.6917,1.6732,0.0497,0.0,0.001,0.0497,0.0,1.0,0.0,0.8245
2.5641,2.5675,2.5623,2.5748,8.5,8.625,0.0474,83.7546,115.2442,0.2272,6.3551,1.6658,1.6934,1.6822,2.5657,1.6645,18.0804,1.6645,1.6822,1.6645,0.0482,0.0,0.001,0.0482,0.0,1.0,0.0,0.8354
2.5732,2.5695,2.5676,2.5809,8.5,8.625,0.0483,83.7196,115.4925,0.2336,6.4865,1.6689,1.6986,1.6657,2.5705,1.6371,18.1729,1.6371,1.6657,1.6371,0.0454,0.0,0.001,0.0454,0.0,1.0,0.0,0.8374
2.5799,2.5745,2.5751,2.5873,8.5,8.625,0.0498,83.5911,115.54,0.2397,6.6132,1.6703,1.7054,1.6546,2.5766,1.614,18.2654,1.614,1.6546,1.614,0.0419,0.0,0.001,0.0419,0.0,1.0,0.0,0.8379
2.5816,2.5803,2.5834,2.5904,8.5,8.625,0.0506,83.2253,114.2081,0.2433,6.6709,1.6663,1.7108,1.6547,2.582,1.615,18.3758,1.615,1.6547,1.615,0.0389,0.0,0.001,0.0389,0.0,1.0,0.0,0.8268
